transaction_id,customer_id,amount,transaction_type,transaction_date,mode_of_transaction
5533,3660,34264.73,Credit,2023-11-14,Debit Card
5534,5026,53855.72,Credit,2020-03-05,Online Transfer
5535,4956,5788.63,Credit,2021-10-19,Debit Card
5536,4025,3562.38,Debit,2020-06-07,Cheque
5537,6011,32931.45,Debit,2024-11-22,Online Transfer
5538,3647,57291.68,Credit,2023-02-21,Debit Card
5539,1708,15641.48,Credit,2024-07-23,UPI
5540,1310,67472.08,Credit,2021-06-07,Cheque
5541,6961,11387.92,Debit,2020-07-15,UPI
5542,475,13526.75,Credit,2020-05-18,UPI
5543,1922,89250.37,Credit,2022-12-07,UPI
5544,51,81342.95,Credit,2024-03-11,Online Transfer
5545,3372,23640.7,Credit,2021-05-26,Cheque
5546,1551,45337.29,Credit,2020-07-30,Cash
5547,1682,40284.18,Credit,2023-09-10,Online Transfer
5548,5825,70756.4,Credit,2023-03-08,UPI
5549,4185,12957.38,Debit,2021-08-24,UPI
5550,2890,71829.6,Debit,2023-10-22,Online Transfer
5551,2441,51309.99,Credit,2021-11-25,Online Transfer
5552,4435,61558.94,Debit,2021-09-10,Debit Card
5553,7930,55520.76,Debit,2020-12-14,UPI
5554,6996,35271.24,Credit,2020-04-21,UPI
5555,5213,57032.87,Debit,2021-07-23,Online Transfer
5556,7981,75421.89,Credit,2024-02-12,Cash
5557,2869,61061.37,Credit,2024-07-27,Debit Card
5558,6286,7857.51,Credit,2023-12-21,Debit Card
5559,2810,67406.98,Debit,2020-05-07,Cheque
5560,7602,73933.73,Credit,2022-07-14,Cheque
5561,3714,9584.04,Debit,2022-01-26,Cheque
5562,70,5484.11,Debit,2021-10-18,Online Transfer
5563,6132,79290.01,Credit,2024-09-14,Cheque
5564,2577,76388.64,Debit,2023-12-01,UPI
5565,501,27365.61,Debit,2023-07-13,UPI
5566,7300,97281.76,Credit,2024-03-09,Debit Card
5567,1209,75144.97,Credit,2023-06-22,Cash
5568,216,51697.16,Debit,2022-03-01,Cheque
5569,4276,43020.48,Credit,2022-02-06,Online Transfer
5570,4309,14444.71,Credit,2024-01-25,Cash
5571,3615,62926.23,Debit,2023-05-18,UPI
5572,5604,328.87,Credit,2024-08-19,Cheque
5573,7233,26647.24,Credit,2024-02-01,Cash
5574,4827,53477.59,Debit,2021-10-31,Debit Card
5575,1340,56805.27,Debit,2023-01-27,Debit Card
5576,4162,86506.19,Debit,2020-03-10,Debit Card
5577,7079,17779.76,Credit,2020-09-13,UPI
5578,2392,11680.01,Debit,2021-12-13,Cheque
5579,4838,74394.4,Debit,2021-08-05,Online Transfer
5580,457,25792.58,Credit,2023-10-20,Cheque
5581,1226,94900.3,Credit,2024-04-07,UPI
5582,6456,74815.92,Debit,2023-04-21,Online Transfer
5583,4405,9027.73,Credit,2022-05-07,Cheque
5584,5377,45794.95,Credit,2020-04-25,Online Transfer
5585,642,35968.89,Debit,2021-06-13,Online Transfer
5586,5614,98288.62,Debit,2021-09-30,Cheque
5587,5992,4563.79,Debit,2023-04-13,Online Transfer
5588,6512,1981.68,Debit,2022-07-01,Cheque
5589,7325,58347.0,Credit,2023-07-05,UPI
5590,5365,23295.43,Debit,2023-02-25,Cheque
5591,6264,8077.21,Debit,2023-07-13,Online Transfer
5592,4466,29950.43,Debit,2022-07-06,Cheque
5593,3490,30819.23,Credit,2023-02-09,Cash
5594,3337,53845.49,Debit,2023-08-01,Online Transfer
5595,4043,82466.42,Credit,2020-02-22,UPI
5596,6562,10125.62,Credit,2022-10-11,UPI
5597,7383,20350.97,Credit,2023-03-18,Cheque
5598,3672,81303.26,Debit,2020-08-01,Online Transfer
5599,1004,31813.85,Credit,2020-12-19,UPI
5600,562,13917.02,Credit,2021-03-15,Cash
5601,6734,91361.71,Debit,2022-09-18,Debit Card
5602,1580,96700.0,Debit,2021-11-22,UPI
5603,7924,62726.74,Debit,2021-07-23,UPI
5604,7862,75908.69,Credit,2020-12-05,Cash
5605,2813,54933.66,Debit,2023-01-04,Cheque
5606,1004,44203.66,Credit,2024-10-26,Debit Card
5607,285,24325.58,Credit,2024-11-22,UPI
5608,6002,29023.69,Debit,2022-07-30,Debit Card
5609,5111,60790.83,Debit,2022-12-06,Cheque
5610,3326,87462.26,Credit,2021-08-13,Cash
5611,4097,91602.12,Debit,2023-10-25,Cash
5612,5303,2129.89,Credit,2021-01-04,Cash
5613,2011,70782.8,Credit,2021-11-14,Cheque
5614,7156,45964.64,Debit,2022-04-24,Cash
5615,2006,53198.01,Credit,2022-03-03,Online Transfer
5616,408,91114.86,Debit,2021-10-27,Cheque
5617,1461,28699.01,Debit,2023-04-18,Debit Card
5618,4606,18603.35,Credit,2021-08-27,Cheque
5619,2388,94021.07,Credit,2020-04-07,UPI
5620,3346,23314.42,Debit,2022-12-10,Cash
5621,4432,84260.95,Debit,2021-06-10,Debit Card
5622,6214,77923.33,Credit,2023-12-04,Cheque
5623,1035,98871.88,Debit,2022-01-20,UPI
5624,6269,86569.33,Credit,2023-01-31,Debit Card
5625,1579,55168.3,Debit,2023-10-19,Debit Card
5626,7152,20681.58,Debit,2022-05-19,Cheque
5627,7119,55971.95,Credit,2020-03-23,UPI
5628,4447,95387.47,Debit,2021-09-17,Debit Card
5629,1596,81367.35,Credit,2021-04-11,Debit Card
5630,2617,98893.07,Credit,2024-12-18,Cash
5631,3764,69802.47,Credit,2023-03-31,Debit Card
5632,3175,32964.17,Credit,2022-06-13,Cash
5633,5791,67642.41,Credit,2020-06-18,Cheque
5634,3909,22251.57,Debit,2020-05-14,Cheque
5635,4189,76391.56,Credit,2024-05-07,Debit Card
5636,6496,6129.16,Debit,2021-05-20,UPI
5637,4965,92496.15,Debit,2021-02-21,Cash
5638,794,42571.41,Debit,2024-12-27,Online Transfer
5639,2631,71091.87,Credit,2020-05-20,Cash
5640,167,67840.61,Debit,2022-10-06,Online Transfer
5641,1297,11064.29,Credit,2023-05-09,Cheque
5642,3605,38550.31,Credit,2021-08-02,Debit Card
5643,1879,48624.98,Credit,2024-11-10,Cheque
5644,6777,3189.04,Debit,2023-03-12,Cash
5645,512,85868.65,Credit,2023-07-05,Online Transfer
5646,7646,65714.73,Debit,2022-04-21,Online Transfer
5647,3417,16244.02,Debit,2022-08-18,Cheque
5648,6161,21498.49,Debit,2020-06-02,Debit Card
5649,192,59614.83,Credit,2024-04-12,Cash
5650,3157,91092.17,Debit,2021-08-30,UPI
5651,6955,47878.27,Credit,2022-04-07,UPI
5652,1732,17032.63,Credit,2020-04-17,Debit Card
5653,2951,94042.52,Debit,2021-07-03,Cheque
5654,7442,92487.83,Credit,2024-04-15,Online Transfer
5655,3500,85930.75,Credit,2020-08-28,Cheque
5656,2074,12290.19,Credit,2021-03-24,Cash
5657,5331,28349.82,Debit,2020-01-27,Cash
5658,7263,96585.23,Credit,2022-01-07,Cash
5659,3045,59266.9,Debit,2023-07-22,Online Transfer
5660,3107,72447.2,Debit,2024-02-22,UPI
5661,5662,12353.9,Debit,2020-06-23,Cheque
5662,6099,66248.38,Debit,2022-05-24,Cheque
5663,4682,12707.13,Credit,2021-04-30,Debit Card
5664,6585,8844.88,Debit,2022-04-20,Cash
5665,7040,44027.77,Debit,2022-10-14,UPI
5666,6173,19548.07,Credit,2024-09-23,Online Transfer
5667,6114,78023.29,Debit,2024-01-15,UPI
5668,262,34537.56,Debit,2022-06-03,Debit Card
5669,6066,76527.68,Credit,2024-03-20,Cheque
5670,7931,99440.84,Debit,2020-12-29,UPI
5671,392,86862.32,Debit,2022-11-08,Online Transfer
5672,659,29660.27,Debit,2021-05-22,Cash
5673,5137,20398.54,Credit,2020-12-26,Cash
5674,3434,57862.87,Credit,2020-12-23,UPI
5675,6900,16896.22,Credit,2024-02-02,Online Transfer
5676,1367,58798.69,Credit,2021-07-08,Online Transfer
5677,5012,47670.9,Credit,2023-04-17,Cash
5678,5607,52762.22,Debit,2022-11-10,Cheque
5679,806,6617.79,Debit,2020-04-25,Cheque
5680,6170,11262.46,Credit,2022-05-22,UPI
5681,2602,27674.75,Credit,2021-01-23,Cash
5682,453,27666.23,Debit,2023-03-28,Online Transfer
5683,2221,53091.9,Credit,2020-08-25,UPI
5684,1935,14395.49,Debit,2020-10-02,UPI
5685,2080,13794.93,Credit,2023-02-14,Cash
5686,3586,38784.74,Debit,2020-06-28,Debit Card
5687,1355,25610.28,Debit,2023-10-05,UPI
5688,7076,12385.13,Credit,2020-10-08,Online Transfer
5689,1691,67438.76,Debit,2022-01-05,Debit Card
5690,976,96617.4,Debit,2024-12-23,Debit Card
5691,6421,84029.62,Credit,2024-02-23,Cheque
5692,7921,61132.07,Credit,2023-01-19,UPI
5693,3570,65394.89,Credit,2021-09-30,Cheque
5694,337,6009.87,Credit,2021-08-13,Online Transfer
5695,7819,31146.05,Credit,2023-07-29,UPI
5696,6914,56827.42,Credit,2021-06-13,Cheque
5697,3038,34782.48,Credit,2022-07-31,Cash
5698,200,95583.06,Debit,2024-11-17,Online Transfer
5699,5553,8744.24,Credit,2020-05-01,Cash
5700,5344,17395.92,Credit,2022-03-02,Debit Card
5701,6917,28886.65,Credit,2021-06-23,Online Transfer
5702,5635,79557.33,Credit,2023-06-11,Cheque
5703,209,30608.48,Debit,2022-04-30,UPI
5704,5049,91695.85,Debit,2024-11-05,UPI
5705,7352,18760.79,Debit,2022-05-02,Online Transfer
5706,6571,52728.19,Debit,2024-09-30,Cheque
5707,3512,51793.12,Debit,2023-04-15,Cash
5708,1129,76927.29,Debit,2022-02-20,Cash
5709,1670,18618.37,Credit,2024-12-02,Cash
5710,3884,26322.73,Credit,2022-05-03,UPI
5711,4620,72576.14,Credit,2024-07-05,Cheque
5712,306,30220.29,Debit,2023-11-11,UPI
5713,5,89647.59,Debit,2024-06-01,Cheque
5714,5285,65771.99,Credit,2022-07-03,UPI
5715,3933,91707.16,Credit,2023-02-19,UPI
5716,3399,44803.31,Debit,2024-06-19,Debit Card
5717,7207,30909.58,Credit,2024-06-10,UPI
5718,7421,81906.29,Debit,2021-11-22,Cheque
5719,2798,23482.41,Debit,2022-10-20,Online Transfer
5720,1072,29945.1,Debit,2022-05-20,Online Transfer
5721,6631,60997.68,Credit,2023-04-24,Cash
5722,7665,67413.46,Credit,2021-04-16,Cash
5723,3709,28766.22,Credit,2023-04-11,Cash
5724,2213,81159.66,Debit,2023-06-05,Online Transfer
5725,11,2540.64,Debit,2020-07-30,Online Transfer
5726,7800,91249.53,Debit,2021-02-23,Cash
5727,7188,51986.12,Debit,2022-06-21,Online Transfer
5728,6084,71132.05,Credit,2023-04-27,Cash
5729,3659,58459.52,Debit,2022-10-31,Debit Card
5730,1926,73508.88,Debit,2020-04-14,Debit Card
5731,4749,79564.85,Debit,2022-05-27,Cheque
5732,540,15883.26,Debit,2021-12-08,Online Transfer
5733,2937,20131.28,Debit,2023-12-03,Debit Card
5734,2016,73707.04,Debit,2024-06-23,Online Transfer
5735,2879,50069.72,Credit,2024-06-11,Cash
5736,6133,53031.09,Credit,2020-08-29,Cheque
5737,316,36806.23,Debit,2024-08-22,Cheque
5738,5619,38818.22,Credit,2020-10-19,UPI
5739,51,17236.83,Credit,2021-07-15,Cheque
5740,5093,90435.53,Debit,2021-06-07,UPI
5741,521,73925.46,Credit,2022-10-04,Online Transfer
5742,6839,85725.32,Debit,2021-10-16,Cheque
5743,6521,42587.16,Debit,2020-07-23,Cash
5744,7838,18763.55,Credit,2023-10-28,UPI
5745,2513,90375.0,Credit,2024-10-28,Debit Card
5746,6610,24760.13,Credit,2020-12-31,UPI
5747,7438,25369.08,Credit,2023-08-22,Cash
5748,4271,292.79,Credit,2022-08-31,Debit Card
5749,6382,14822.56,Debit,2024-12-12,Debit Card
5750,5893,89729.8,Credit,2022-06-24,Debit Card
5751,6999,80363.41,Debit,2021-12-09,UPI
5752,59,45640.75,Credit,2020-07-03,UPI
5753,781,69530.51,Credit,2023-06-11,UPI
5754,2186,78484.39,Credit,2021-06-03,Debit Card
5755,3527,37888.7,Debit,2021-06-13,Debit Card
5756,3208,48238.27,Credit,2024-07-08,Online Transfer
5757,3920,16045.43,Credit,2021-06-15,Debit Card
5758,6469,27287.28,Credit,2020-11-21,Debit Card
5759,4130,1144.15,Debit,2023-04-14,Cheque
5760,3395,63900.64,Credit,2020-12-02,Cheque
5761,3386,91616.23,Credit,2022-02-09,UPI
5762,7362,13999.4,Debit,2023-03-19,Cheque
5763,7724,39814.25,Credit,2021-12-10,UPI
5764,141,26056.22,Credit,2020-03-12,Cheque
5765,7272,25478.3,Credit,2020-10-22,Cheque
5766,4432,86646.97,Debit,2022-08-26,Cash
5767,554,73257.41,Credit,2023-04-06,Cheque
5768,3185,79929.18,Debit,2024-02-06,Debit Card
5769,7674,52729.46,Debit,2020-06-12,Online Transfer
5770,6414,15487.73,Credit,2022-11-16,Cash
5771,4206,74383.15,Debit,2020-04-25,Debit Card
5772,995,88270.65,Debit,2023-12-25,Debit Card
5773,921,89722.81,Debit,2020-08-17,Cheque
5774,903,89673.63,Debit,2023-12-23,Cheque
5775,1839,44663.47,Debit,2022-11-05,Online Transfer
5776,3781,38306.67,Debit,2024-05-03,Online Transfer
5777,3991,83040.25,Credit,2020-09-18,Cheque
5778,5982,20540.87,Credit,2024-12-16,UPI
5779,5787,12159.16,Debit,2021-01-01,Debit Card
5780,2716,34323.99,Debit,2021-06-10,Online Transfer
5781,75,79565.2,Debit,2023-02-16,Online Transfer
5782,2203,14508.01,Credit,2021-04-22,Online Transfer
5783,6323,3654.61,Debit,2020-10-16,Debit Card
5784,3656,10311.76,Debit,2021-01-24,Cash
5785,5723,89243.5,Credit,2022-04-15,Cash
5786,1436,28488.7,Debit,2020-07-02,Cheque
5787,1449,85146.64,Debit,2021-05-15,Cash
5788,7065,62657.71,Credit,2023-07-02,Debit Card
5789,6721,38415.63,Credit,2021-04-02,Cheque
5790,3933,32321.63,Debit,2024-05-11,Cheque
5791,4854,12875.72,Debit,2021-06-17,UPI
5792,4019,94070.55,Debit,2023-05-25,Cheque
5793,5057,16387.18,Debit,2023-03-17,UPI
5794,3413,37635.29,Debit,2022-06-22,Cheque
5795,1504,88378.18,Debit,2021-01-16,UPI
5796,3596,80234.38,Credit,2024-04-10,Cheque
5797,4860,95770.42,Credit,2023-07-15,Cheque
5798,1814,82373.41,Credit,2020-12-14,Online Transfer
5799,7238,23354.16,Credit,2020-06-08,Cheque
5800,4134,18689.87,Debit,2024-07-09,Cheque
5801,2236,95398.79,Credit,2024-04-14,UPI
5802,2675,50908.87,Debit,2020-06-18,Debit Card
5803,6332,32483.53,Credit,2021-08-11,Online Transfer
5804,2704,97340.99,Debit,2023-09-01,Cheque
5805,1496,77197.83,Credit,2022-04-30,UPI
5806,6700,82912.8,Debit,2021-09-29,Cash
5807,5557,24013.56,Credit,2022-03-31,Cash
5808,3846,89827.95,Credit,2024-04-25,Cheque
5809,5840,11249.95,Credit,2021-01-08,Cheque
5810,531,4223.46,Credit,2021-06-25,Debit Card
5811,166,64687.87,Debit,2023-05-06,Cheque
5812,2552,93659.8,Debit,2021-10-05,Cheque
5813,4514,33244.44,Debit,2021-08-06,Online Transfer
5814,4164,96710.72,Credit,2020-08-15,Cash
5815,5054,50990.23,Credit,2020-10-01,Cash
5816,7748,21955.12,Credit,2020-03-09,UPI
5817,5806,91428.57,Credit,2022-10-06,Cash
5818,7283,81697.71,Debit,2020-03-11,UPI
5819,1561,1681.68,Debit,2020-12-09,Cheque
5820,6316,60306.91,Credit,2022-12-09,Debit Card
5821,4904,77215.83,Credit,2020-07-07,UPI
5822,6223,33281.95,Debit,2023-05-02,Debit Card
5823,5384,57201.9,Debit,2020-09-03,UPI
5824,1510,45623.36,Debit,2023-12-25,Cash
5825,87,77395.92,Debit,2020-03-14,Cheque
5826,4515,67963.76,Debit,2024-02-19,Debit Card
5827,1972,76287.92,Credit,2020-04-18,Debit Card
5828,6657,82250.8,Credit,2021-09-22,Cash
5829,6046,95888.26,Debit,2020-07-09,Cash
5830,6001,73538.55,Credit,2021-04-16,UPI
5831,4185,94170.95,Credit,2022-02-19,Debit Card
5832,4187,32400.92,Credit,2024-05-06,Cash
5833,3709,80340.06,Debit,2024-02-08,Cash
5834,5875,79858.69,Credit,2020-01-28,Debit Card
5835,2748,31443.71,Debit,2021-03-18,Debit Card
5836,5698,718.3,Credit,2021-07-17,UPI
5837,7441,27172.43,Debit,2023-05-24,Debit Card
5838,3673,23537.33,Credit,2024-06-15,Debit Card
5839,6990,6119.9,Credit,2023-07-27,Cash
5840,4908,68839.06,Debit,2023-07-26,Cheque
5841,2904,80663.47,Credit,2022-06-21,Debit Card
5842,3202,67155.07,Credit,2020-04-04,Cheque
5843,3588,27797.48,Debit,2021-01-10,Debit Card
5844,2869,17363.65,Credit,2020-08-06,Cash
5845,7093,70556.96,Credit,2022-04-13,Online Transfer
5846,6846,28793.0,Debit,2024-02-24,Cash
5847,5943,5853.05,Debit,2023-09-14,Debit Card
5848,3058,26194.36,Debit,2020-06-14,Debit Card
5849,5186,96462.59,Credit,2021-09-12,Debit Card
5850,6625,68542.25,Debit,2023-06-02,Online Transfer
5851,101,66701.1,Credit,2021-07-30,Cheque
5852,7744,19038.73,Credit,2020-11-18,Cheque
5853,7468,29975.25,Debit,2020-05-08,Cash
5854,5857,78412.42,Credit,2023-05-29,Debit Card
5855,833,56459.7,Credit,2024-09-22,Cash
5856,1463,56804.84,Credit,2022-01-21,Debit Card
5857,4549,41021.54,Credit,2022-06-17,UPI
5858,4337,83666.02,Debit,2022-11-23,Cheque
5859,5652,10607.41,Debit,2023-08-08,Debit Card
5860,6733,31692.68,Credit,2023-09-06,Cash
5861,6046,7215.78,Credit,2020-02-09,Debit Card
5862,2463,97525.25,Debit,2024-07-23,Cheque
5863,2246,18502.18,Credit,2024-12-18,Debit Card
5864,7592,78690.23,Debit,2022-01-04,Online Transfer
5865,5880,84745.61,Credit,2021-08-01,Cheque
5866,4437,79961.69,Debit,2021-11-10,Cheque
5867,7906,94534.22,Credit,2024-12-19,Cheque
5868,2145,99962.0,Credit,2024-12-05,Cheque
5869,4944,24227.58,Credit,2021-11-13,Cheque
5870,2947,57661.37,Debit,2023-01-01,Cheque
5871,4043,80663.59,Credit,2020-04-09,Cash
5872,3139,25926.09,Debit,2024-12-13,Online Transfer
5873,1162,12590.17,Debit,2024-12-03,Cash
5874,3368,71955.88,Debit,2020-02-23,Debit Card
5875,3750,6431.46,Credit,2020-11-14,Cash
5876,4561,10969.5,Debit,2023-01-29,Debit Card
5877,1630,7118.41,Credit,2020-08-31,Debit Card
5878,6521,27401.57,Credit,2024-08-12,Cheque
5879,6338,97567.39,Credit,2021-12-02,Online Transfer
5880,1224,52724.21,Debit,2022-03-26,UPI
5881,5074,78530.16,Debit,2023-08-01,Online Transfer
5882,3201,25873.04,Credit,2021-05-24,UPI
5883,2687,36004.71,Debit,2021-03-27,UPI
5884,713,19181.76,Credit,2021-01-17,Debit Card
5885,6570,88841.95,Credit,2021-07-01,Online Transfer
5886,4541,37333.86,Debit,2023-12-03,Cheque
5887,4327,26409.12,Credit,2023-03-06,Online Transfer
5888,2086,49033.59,Debit,2021-01-20,Online Transfer
5889,4497,23782.7,Credit,2020-11-25,Online Transfer
5890,2703,68911.77,Credit,2024-08-17,UPI
5891,2177,43859.41,Debit,2020-07-26,Online Transfer
5892,6100,33466.16,Debit,2023-10-09,UPI
5893,6214,20632.13,Debit,2021-02-23,Cash
5894,219,32423.72,Credit,2023-08-31,Cash
5895,7257,89823.03,Debit,2022-06-03,UPI
5896,6940,75036.43,Credit,2023-10-10,Cheque
5897,5529,86026.17,Credit,2023-04-04,UPI
5898,7547,66926.31,Credit,2022-09-01,Cheque
5899,4681,5770.12,Debit,2022-06-20,Online Transfer
5900,2248,77677.88,Debit,2021-05-17,Online Transfer
5901,6408,96085.31,Debit,2020-02-09,Cash
5902,2344,3779.85,Debit,2020-03-18,Debit Card
5903,7194,19280.58,Debit,2024-09-22,Debit Card
5904,4092,61723.15,Debit,2020-03-21,Debit Card
5905,3059,47732.29,Credit,2020-10-14,Online Transfer
5906,5677,17302.05,Credit,2024-05-22,Online Transfer
5907,2985,45304.77,Credit,2024-06-24,UPI
5908,7928,41381.69,Credit,2021-10-09,Online Transfer
5909,6534,20225.89,Debit,2024-05-02,Cash
5910,2986,59867.65,Debit,2024-10-18,Cash
5911,2792,75688.97,Credit,2022-07-25,Cheque
5912,2219,97104.83,Debit,2020-01-30,Cheque
5913,4208,80979.41,Debit,2021-05-24,Cheque
5914,7999,12514.85,Credit,2021-11-28,UPI
5915,3829,85962.69,Debit,2020-09-29,UPI
5916,7399,74020.98,Credit,2024-11-02,Debit Card
5917,723,19194.08,Debit,2021-02-12,Online Transfer
5918,3700,95169.43,Credit,2023-05-11,Debit Card
5919,6450,89919.1,Credit,2022-02-02,UPI
5920,7254,74478.66,Debit,2023-09-10,Cheque
5921,2878,34977.83,Credit,2021-06-06,Debit Card
5922,3618,12911.25,Debit,2022-06-26,Cash
5923,3274,70670.12,Credit,2021-07-31,Online Transfer
5924,5263,50682.8,Debit,2021-04-29,Online Transfer
5925,2127,58878.33,Debit,2021-10-27,Debit Card
5926,1427,564.47,Debit,2020-04-10,Cash
5927,3284,84595.38,Credit,2021-09-17,Online Transfer
5928,6118,48758.13,Debit,2020-04-16,Online Transfer
5929,5259,92031.02,Debit,2023-07-02,Cheque
5930,433,39628.73,Debit,2022-02-08,Cash
5931,2348,29509.61,Credit,2022-01-04,Cheque
5932,3452,19364.73,Debit,2023-01-06,Cheque
5933,5906,67299.39,Credit,2022-09-18,Online Transfer
5934,3702,83156.18,Debit,2023-07-01,UPI
5935,6893,42032.77,Credit,2024-04-18,Cash
5936,71,41530.72,Debit,2024-08-23,Online Transfer
5937,575,38118.49,Debit,2023-12-14,Cash
5938,6764,42334.23,Credit,2020-08-24,UPI
5939,486,59408.82,Credit,2022-10-05,Cash
5940,5213,23318.63,Debit,2020-11-09,Debit Card
5941,7786,70517.56,Credit,2024-08-25,UPI
5942,4896,23655.29,Credit,2023-02-16,Online Transfer
5943,6461,6059.61,Credit,2021-02-28,UPI
5944,7654,15666.35,Credit,2023-11-06,Cash
5945,1559,83928.08,Debit,2023-06-10,Debit Card
5946,412,41690.25,Debit,2020-01-13,Online Transfer
5947,1779,21505.26,Debit,2021-09-28,Cash
5948,2061,81938.25,Debit,2024-07-19,Cash
5949,6731,3642.13,Debit,2024-02-21,Debit Card
5950,2573,36418.0,Debit,2021-12-26,Cheque
5951,5003,45024.79,Credit,2024-06-24,Cash
5952,478,89604.38,Debit,2020-05-25,Online Transfer
5953,7428,39617.14,Debit,2021-01-22,Online Transfer
5954,6156,35540.89,Debit,2022-11-25,Cheque
5955,1287,24186.37,Credit,2022-10-09,Online Transfer
5956,763,86654.6,Debit,2022-02-28,Online Transfer
5957,4998,40156.77,Debit,2022-03-08,UPI
5958,6866,71016.03,Debit,2021-09-07,Cheque
5959,5961,3219.61,Credit,2021-02-07,Cheque
5960,3998,72859.75,Credit,2023-07-14,Online Transfer
5961,531,40899.2,Credit,2022-11-12,Online Transfer
5962,4465,75368.28,Debit,2020-04-01,Cash
5963,1071,80075.24,Debit,2020-06-06,Online Transfer
5964,3031,55655.2,Debit,2024-09-03,UPI
5965,7449,15785.47,Credit,2024-12-24,Online Transfer
5966,4154,84717.38,Debit,2024-08-06,UPI
5967,399,4257.81,Credit,2023-09-11,Online Transfer
5968,6902,70479.49,Debit,2020-07-24,Cash
5969,3435,99423.85,Debit,2022-04-10,Cheque
5970,5017,89978.29,Credit,2021-11-09,Cash
5971,6738,59448.66,Debit,2022-10-28,UPI
5972,7991,90102.81,Credit,2022-08-16,Online Transfer
5973,3338,47405.01,Debit,2024-05-27,Cheque
5974,5128,3979.83,Credit,2023-04-09,Debit Card
5975,28,76496.09,Credit,2021-05-06,Cash
5976,805,16281.49,Credit,2021-01-31,Cash
5977,3535,29114.09,Credit,2021-10-11,Cheque
5978,5120,48034.36,Credit,2021-11-29,Online Transfer
5979,4377,99078.59,Credit,2022-08-12,Online Transfer
5980,3021,88598.55,Debit,2024-03-11,Online Transfer
5981,3678,8676.05,Credit,2022-03-03,Cash
5982,2566,85829.35,Credit,2023-02-10,Debit Card
5983,4614,63842.46,Credit,2024-03-09,UPI
5984,4818,47079.57,Credit,2020-12-27,Cheque
5985,6376,97605.69,Credit,2024-04-01,Cash
5986,1399,87051.51,Credit,2021-10-07,Cash
5987,3657,27720.98,Credit,2021-12-03,Debit Card
5988,3167,70847.87,Debit,2024-07-04,Debit Card
5989,6526,31124.71,Credit,2021-08-14,Debit Card
5990,2922,11770.91,Credit,2020-11-21,Online Transfer
5991,5578,29301.9,Credit,2020-08-03,Online Transfer
5992,6984,56016.83,Credit,2021-12-22,UPI
5993,473,37602.18,Credit,2020-04-08,Debit Card
5994,5228,55024.86,Credit,2024-11-10,Cheque
5995,6172,60598.49,Credit,2024-12-23,Cash
5996,7709,95425.6,Debit,2020-11-25,Cash
5997,840,21341.58,Debit,2024-12-04,Online Transfer
5998,2215,30647.9,Credit,2023-10-10,Cash
5999,7145,24001.21,Credit,2023-03-14,Debit Card
6000,7210,46402.01,Debit,2023-08-22,Online Transfer
6001,3654,46628.75,Debit,2021-04-01,UPI
6002,6953,91689.78,Credit,2022-08-03,Cheque
6003,297,2679.12,Credit,2022-07-06,UPI
6004,7146,47589.33,Credit,2023-08-27,Debit Card
6005,1148,59932.48,Debit,2024-11-14,UPI
6006,188,35178.77,Credit,2023-02-20,Online Transfer
6007,7770,17744.85,Debit,2024-08-11,Online Transfer
6008,4754,96271.29,Credit,2023-08-23,Cash
6009,5008,66241.09,Debit,2020-06-28,Cheque
6010,5408,91477.14,Debit,2020-02-18,Cheque
6011,2134,46484.17,Credit,2020-03-14,UPI
6012,1824,77454.15,Credit,2022-03-18,Cheque
6013,7545,32874.51,Debit,2024-11-19,Cash
6014,5403,20952.82,Debit,2023-05-02,UPI
6015,5395,4908.1,Debit,2021-06-12,UPI
6016,4675,35844.4,Credit,2024-10-26,Cash
6017,5365,74739.57,Debit,2020-03-23,Online Transfer
6018,5659,44484.2,Credit,2020-12-10,Online Transfer
6019,5266,1454.68,Credit,2024-04-12,UPI
6020,96,69710.43,Debit,2020-12-23,Cash
6021,1561,9932.04,Debit,2022-06-06,Debit Card
6022,4828,64183.8,Credit,2023-04-10,Debit Card
6023,4904,63470.59,Credit,2024-08-16,Debit Card
6024,7879,20843.59,Debit,2023-07-13,Cheque
6025,2192,15871.8,Debit,2021-01-13,Debit Card
6026,3898,55968.61,Credit,2022-10-08,Cheque
6027,1483,86629.57,Debit,2023-03-01,UPI
6028,4836,98265.72,Debit,2022-09-11,Debit Card
6029,4491,83848.79,Credit,2024-03-28,Cash
6030,6008,46094.18,Credit,2023-05-18,Cheque
6031,4047,44086.34,Credit,2023-04-20,Cash
6032,5670,55383.04,Credit,2020-01-17,UPI
6033,6689,9478.97,Debit,2020-08-18,Debit Card
6034,1527,57725.29,Credit,2020-08-11,Cash
6035,3094,74614.4,Credit,2020-03-15,UPI
6036,1104,84155.22,Debit,2021-02-11,Online Transfer
6037,1932,64872.36,Debit,2023-08-27,Cheque
6038,2160,67728.69,Credit,2024-07-24,UPI
6039,5448,76350.45,Credit,2023-08-23,Debit Card
6040,3197,93360.29,Credit,2020-08-29,Debit Card
6041,4713,80117.29,Debit,2022-01-15,Online Transfer
6042,4481,88042.83,Credit,2023-06-10,UPI
6043,4139,6146.01,Debit,2023-03-12,Online Transfer
6044,4793,39980.56,Credit,2023-02-27,Cash
6045,843,79294.25,Credit,2022-07-22,Cheque
6046,6388,4613.21,Debit,2023-03-06,Cheque
6047,6707,51340.99,Credit,2024-06-28,Debit Card
